Flight,Acc,Acc,Acc,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,,,,TelemPro,LineOfSight,DownLink
time,acceleration,velocity,altitude,altitude,altitude,3D velocity,3D velocity,vertical vel,ground speed,heading,tilt,latitude,longitude,number,fix,UTC,UTC,UTC,time,Distance,SignalStrength
sec,G's,feet/sec,feet AGL,feet AGL,feet MSL,feet/sec,Mach,feet/sec,feet/sec,degrees,degrees,degrees,degrees,of sat's,status,hours,minutes,seconds,stamp,feet,dBm
111.8,-2.128906,0,10285,6785,8848,74.71,0.069,-35,66,60,117.94,35.35421833,-117.8086317,12,6,17,47,33.6,1193308,7289,-65
112,-2.128906,0,10285,6778,8841,73.82,0.068,-35,65,62,118.3,35.354235,-117.8085933,12,6,17,47,33.8,1193328,7284,-66
112.2,-2.128906,0,10285,6771,8834,72.07,0.067,-35,63,64,119.05,35.35425,-117.808555,12,6,17,47,34,1193348,7280,-68
112.4,-2.007812,0,10285,6764,8827,70.33,0.065,-35,61,66,119.85,35.354265,-117.8085183,12,6,17,47,34.2,1193368,7275,-74
112.59,-1.890625,0,10285,6757,8820,69.46,0.064,-35,60,66,120.26,35.35427833,-117.80848,12,6,17,47,34.4,1193387,7271,-73
112.8,-2.007812,0,10285,6750,8813,68.6,0.063,-35,59,66,120.68,35.35429167,-117.808445,12,6,17,47,34.6,1193408,7266,-68
113,-2.007812,0,10285,6743,8806,68.6,0.063,-35,59,66,120.68,35.354305,-117.8084083,12,6,17,47,34.8,1193428,7261,-66
113.2,-2.007812,0,10285,6736,8799,68.26,0.063,-36,58,67,121.83,35.35431833,-117.8083733,12,6,17,47,35,1193448,7257,-66
113.4,-2.070312,0,10285,6729,8792,67.42,0.062,-36,57,69,122.28,35.35433,-117.8083367,12,6,17,47,35.2,1193468,7252,-65
113.6,-2.007812,0,10285,6723,8786,66.89,0.062,-35,57,70,121.55,35.35434167,-117.8083017,12,6,17,47,35.4,1193488,7248,-64
113.8,-2.128906,0,10285,6716,8779,65.19,0.06,-35,55,71,122.47,35.35435167,-117.8082667,12,6,17,47,35.6,1193508,7243,-65
113.99,-2.128906,0,10285,6708,8771,62.68,0.058,-35,52,72,123.94,35.35436,-117.8082333,12,6,17,47,35.8,1193527,7237,-65
114.2,-2.007812,0,10285,6701,8764,60.22,0.056,-35,49,74,125.54,35.35436833,-117.8082,12,6,17,47,36,1193548,7232,-65
114.4,-1.949219,0,10285,6694,8757,58.6,0.054,-35,47,76,126.67,35.354375,-117.80817,12,6,17,47,36.2,1193568,7226,-65
114.6,-1.890625,0,10285,6687,8750,58.26,0.054,-37,45,76,129.43,35.35438,-117.80814,12,6,17,47,36.4,1193588,7221,-64
114.8,-1.949219,0,10285,6679,8742,55.23,0.051,-37,41,75,132.06,35.354385,-117.8081133,12,6,17,47,36.6,1193608,7214,-65
115,-2.070312,0,10285,6672,8735,53.74,0.05,-38,38,75,135,35.35439167,-117.8080867,12,6,17,47,36.8,1193628,7209,-65
115.2,-2.070312,0,10285,6664,8727,52.35,0.048,-38,36,77,136.55,35.354395,-117.8080633,12,6,17,47,37,1193648,7202,-71
115.4,-1.949219,0,10285,6656,8719,52.4,0.048,-39,35,78,138.09,35.3544,-117.80804,12,6,17,47,37.2,1193668,7195,-71
115.6,-2.007812,0,10285,6648,8711,52.4,0.048,-39,35,78,138.09,35.35440333,-117.8080167,12,6,17,47,37.4,1193688,7188,-67
115.8,-2.1875,0,10285,6641,8704,52.4,0.048,-39,35,78,138.09,35.35440667,-117.807995,12,6,17,47,37.6,1193708,7182,-65
116,-2.007812,0,10285,6633,8696,50.33,0.046,-38,33,79,139.03,35.35441167,-117.8079733,12,6,17,47,37.8,1193728,7176,-66
116.2,-2.128906,0,10285,6626,8689,47.01,0.043,-37,29,74,141.91,35.354415,-117.8079533,12,6,17,47,38,1193748,7170,-69
116.4,-2.128906,0,10285,6618,8681,47.2,0.044,-38,28,74,143.62,35.35441833,-117.807935,12,6,17,47,38.2,1193768,7163,-68
116.6,-2.128906,0,10285,6611,8674,46.4,0.043,-37,28,73,142.88,35.35442333,-117.8079167,12,6,17,47,38.4,1193788,7157,-70
116.79,-2.070312,0,10285,6603,8666,46.4,0.043,-37,28,74,142.88,35.35442667,-117.8079,12,6,17,47,38.6,1193807,7151,-69
117,-2.128906,0,10285,6596,8659,45.22,0.042,-37,26,73,144.9,35.35443167,-117.8078817,12,6,17,47,38.8,1193828,7145,-74
117.2,-1.890625,0,10285,6589,8652,44.41,0.041,-36,26,71,144.16,35.354435,-117.807865,12,6,17,47,39,1193848,7139,-73
117.4,-2.128906,0,10285,6582,8645,43.01,0.04,-35,25,69,144.46,35.35444,-117.80785,12,6,17,47,39.2,1193868,7133,-70
117.6,-2.128906,0,10285,6575,8638,43.01,0.04,-35,25,65,144.46,35.354445,-117.807835,12,6,17,47,39.4,1193888,7128,-68
117.8,-2.070312,0,10285,6568,8631,43.01,0.04,-35,25,62,144.46,35.35445167,-117.80782,12,6,17,47,39.6,1193908,7122,-67
118,-1.949219,0,10285,6561,8624,43.01,0.04,-35,25,62,144.46,35.35445667,-117.807805,12,6,17,47,39.8,1193928,7117,-69
118.19,-2.128906,0,10285,6554,8617,43.01,0.04,-35,25,65,144.46,35.35446333,-117.80779,12,6,17,47,40,1193947,7112,-69
118.4,-2.070312,0,10285,6547,8610,42.2,0.039,-34,25,63,143.67,35.35446833,-117.807775,12,6,17,47,40.2,1193968,7106,-77
118.6,-2.070312,0,10285,6541,8604,41.62,0.038,-34,24,59,144.78,35.354475,-117.8077617,12,6,17,47,40.4,1193988,7102,-75
118.8,-2.007812,0,10285,6534,8597,42.2,0.039,-34,25,55,143.67,35.35448167,-117.8077467,12,6,17,47,40.6,1194008,7096,-72
119,-2.070312,0,10285,6527,8590,43.01,0.04,-35,25,53,144.46,35.35449,-117.8077333,12,6,17,47,40.8,1194028,7091,-71
119.2,-2.007812,0,10285,6520,8583,42.2,0.039,-34,25,50,143.67,35.35449833,-117.80772,12,6,17,47,41,1194048,7086,-71
119.4,-2.007812,0,10285,6514,8577,42.2,0.039,-34,25,50,143.67,35.35450667,-117.8077083,12,6,17,47,41.2,1194068,7082,-75
119.6,-2.1875,0,10285,6507,8570,42.8,0.04,-34,26,50,142.59,35.35451667,-117.807695,12,6,17,47,41.4,1194088,7077,-76
119.8,-2.128906,0,10285,6500,8563,42.8,0.04,-34,26,49,142.59,35.354525,-117.8076817,12,6,17,47,41.6,1194108,7072,-82
120,-2.070312,0,10285,6493,8556,43.42,0.04,-34,27,46,141.55,35.354535,-117.8076683,12,6,17,47,41.8,1194128,7067,-78
120.2,-2.070312,0,10285,6487,8550,44.05,0.041,-34,28,43,140.53,35.354545,-117.807655,12,6,17,47,42,1194148,7063,-78
120.4,-2.007812,0,10285,6480,8543,44.05,0.041,-34,28,39,140.53,35.35455667,-117.8076433,12,6,17,47,42.2,1194168,7058,-78
120.6,-2.070312,0,10285,6474,8537,45.45,0.042,-35,29,35,140.36,35.35457,-117.8076317,12,6,17,47,42.4,1194188,7055,-77
120.8,-2.070312,0,10285,6467,8530,46.1,0.043,-35,30,31,139.4,35.35458333,-117.8076217,12,6,17,47,42.6,1194208,7051,-76
121,-2.007812,0,10285,6460,8523,46.75,0.043,-35,31,29,138.47,35.35459667,-117.8076117,12,6,17,47,42.8,1194228,7046,-76
121.2,-2.070312,0,10285,6453,8516,47.51,0.044,-36,31,29,139.27,35.35461167,-117.8076017,12,6,17,47,43,1194248,7042,-77
121.4,-2.246094,0,10285,6446,8509,48.17,0.044,-36,32,29,138.37,35.35462667,-117.8075917,12,6,17,47,43.2,1194268,7038,-75
121.6,-2.1875,0,10285,6439,8502,48.1,0.044,-35,33,25,136.68,35.35464333,-117.8075817,12,6,17,47,43.4,1194288,7034,-84
121.8,-2.128906,0,10285,6432,8495,48.8,0.045,-35,34,21,135.83,35.35466,-117.8075733,12,6,17,47,43.6,1194308,7030,-82
122,-2.070312,0,10285,6425,8488,50.93,0.047,-35,37,18,133.41,35.35467833,-117.807565,12,6,17,47,43.8,1194328,7027,-73
122.2,-2.128906,0,10285,6418,8481,51.66,0.048,-35,38,18,132.65,35.35469833,-117.8075567,12,6,17,47,44,1194348,7023,-70
122.4,-2.007812,0,10285,6412,8475,51.74,0.048,-34,39,15,131.08,35.35472,-117.80755,12,6,17,47,44.2,1194368,7021,-73
122.6,-2.007812,0,10285,6405,8468,53.15,0.049,-35,40,13,131.19,35.35474,-117.8075433,12,6,17,47,44.4,1194388,7018,-72
122.8,-2.1875,0,10285,6398,8461,56.08,0.052,-36,43,11,129.94,35.35476333,-117.8075367,12,6,17,47,44.6,1194408,7015,-70
123,-1.949219,0,10285,6391,8454,60,0.055,-36,48,11,126.87,35.35478833,-117.8075317,12,6,17,47,44.8,1194428,7012,-72
123.2,-1.832031,0,10285,6383,8446,63.6,0.059,-38,51,13,126.69,35.354815,-117.807525,12,6,17,47,45,1194448,7009,-72
123.4,-2.007812,0,10285,6376,8439,66.61,0.061,-39,54,15,125.84,35.35484333,-117.8075167,12,6,17,47,45.2,1194468,7007,-84
123.6,-1.949219,0,10285,6367,8430,69.4,0.064,-41,56,18,126.21,35.35487167,-117.8075067,12,6,17,47,45.4,1194488,7003,-96
123.8,-1.890625,0,10285,6359,8422,70.21,0.065,-41,57,18,125.73,35.35490167,-117.807495,12,6,17,47,45.6,1194508,7001,-81
124,-2.128906,0,10285,6351,8414,72.42,0.067,-42,59,21,125.45,35.35493167,-117.8074817,12,6,17,47,45.8,1194528,6998,-75
124.2,-2.128906,0,10285,6343,8406,73.5,0.068,-41,61,22,123.91,35.35496333,-117.8074667,12,6,17,47,46,1194548,6996,-79
124.4,-2.007812,0,10285,6335,8398,75.72,0.07,-42,63,25,123.69,35.35499333,-117.80745,12,6,17,47,46.2,1194568,6994,-91
124.6,-2.1875,0,10285,6326,8389,75.17,0.069,-41,63,27,123.06,35.355025,-117.8074317,12,6,17,47,46.4,1194588,6991,-89
124.8,-2.1875,0,10285,6318,8381,76.32,0.07,-40,65,27,121.61,35.35505667,-117.8074117,12,6,17,47,46.6,1194608,6989,-81
124.99,-2.128906,0,10285,6311,8374,76.66,0.071,-39,66,27,120.58,35.35508833,-117.8073917,12,6,17,47,46.8,1194627,6987,-73
125.2,-2.1875,0,10285,6303,8366,77.03,0.071,-38,67,28,119.56,35.35512167,-117.8073717,12,6,17,47,47,1194648,6986,-72
125.4,-2.304688,0,10285,6296,8359,77.03,0.071,-38,67,31,119.56,35.35515333,-117.80735,12,6,17,47,47.2,1194668,6985,-71
125.6,-2.070312,0,10285,6288,8351,76.54,0.071,-37,67,33,118.91,35.355185,-117.8073267,12,6,17,47,47.4,1194688,6983,-69
125.8,-2.070312,0,10285,6281,8344,76.54,0.071,-37,67,34,118.91,35.35521667,-117.8073017,12,6,17,47,47.6,1194708,6982,-67
126,-2.128906,0,10285,6273,8336,76.16,0.07,-38,66,38,119.93,35.355245,-117.8072733,12,6,17,47,47.8,1194728,6980,-69
126.2,-2.070312,0,10285,6265,8328,77.03,0.071,-38,67,41,119.56,35.35527333,-117.807245,12,6,17,47,48,1194748,6977,-70
126.4,-1.890625,0,10285,6258,8321,78.71,0.073,-36,70,44,117.22,35.35530167,-117.8072133,12,6,17,47,48.2,1194768,6976,-69
126.6,-2.070312,0,10285,6251,8314,77.9,0.072,-38,68,45,119.2,35.35532833,-117.8071817,12,6,17,47,48.4,1194788,6975,-75
126.8,-2.304688,0,10285,6243,8306,77.52,0.072,-39,67,46,120.2,35.35535333,-117.8071483,12,6,17,47,48.6,1194808,6972,-74
127,-2.070312,0,10285,6236,8299,76.94,0.071,-36,68,46,117.9,35.35537833,-117.807115,12,6,17,47,48.8,1194828,6971,-72
127.2,-1.890625,0,10285,6228,8291,77.83,0.072,-36,69,48,117.55,35.355405,-117.8070817,12,6,17,47,49,1194848,6968,-68
127.4,-1.832031,0,10285,6221,8284,78.26,0.072,-35,70,49,116.57,35.35543,-117.8070467,12,6,17,47,49.2,1194868,6967,-68
127.6,-2.128906,0,10285,6214,8277,77.83,0.072,-36,69,50,117.55,35.355455,-117.8070117,12,6,17,47,49.4,1194888,6965,-65
127.79,-2.246094,0,10285,6207,8270,78.71,0.073,-36,70,53,117.22,35.35547833,-117.806975,12,6,17,47,49.6,1194907,6964,-65
128,-1.949219,0,10285,6200,8263,78.71,0.073,-36,70,57,117.22,35.3555,-117.8069367,12,6,17,47,49.8,1194928,6962,-67
128.2,-1.832031,0,10285,6193,8256,76.94,0.071,-36,68,58,117.9,35.35552167,-117.8068967,12,6,17,47,50,1194948,6960,-68
128.4,-2.1875,0,10285,6185,8248,76.54,0.071,-37,67,59,118.91,35.35554,-117.8068583,12,6,17,47,50.2,1194968,6957,-66
128.6,-2.070312,0,10285,6178,8241,75.66,0.07,-37,66,60,119.28,35.35556,-117.80682,12,6,17,47,50.4,1194988,6955,-68
128.8,-1.890625,0,10285,6171,8234,74.3,0.069,-36,65,63,118.98,35.35557667,-117.8067817,12,6,17,47,50.6,1195008,6952,-68
129,-2.070312,0,10285,6163,8226,74.79,0.069,-37,65,65,119.65,35.35559167,-117.8067433,12,6,17,47,50.8,1195028,6948,-67
129.19,-2.1875,0,10285,6156,8219,73.93,0.068,-37,64,67,120.03,35.35560667,-117.8067033,12,6,17,47,51,1195047,6946,-67
129.4,-2.128906,0,10285,6148,8211,71.87,0.066,-38,61,70,121.92,35.35562,-117.806665,12,6,17,47,51.2,1195068,6942,-66
129.6,-2.007812,0,10285,6141,8204,68.8,0.063,-37,58,72,122.54,35.35563,-117.8066267,12,6,17,47,51.4,1195088,6938,-69
129.8,-2.128906,0,10285,6133,8196,67.68,0.062,-38,56,72,124.16,35.35564,-117.8065917,12,6,17,47,51.6,1195108,6933,-68
130,-2.128906,0,10285,6126,8189,66.85,0.062,-38,55,73,124.64,35.35564833,-117.806555,12,6,17,47,51.8,1195128,6930,-67
130.2,-2.128906,0,10285,6118,8181,64.64,0.06,-37,53,73,124.92,35.35565833,-117.8065217,12,6,17,47,52,1195148,6925,-68
130.4,-2.128906,0,10285,6111,8174,62.43,0.058,-36,51,74,125.22,35.35566667,-117.8064883,12,6,17,47,52.2,1195168,6921,-69
130.59,-2.246094,0,10285,6104,8167,60.8,0.056,-36,49,76,126.3,35.35567333,-117.806455,12,6,17,47,52.4,1195187,6917,-67
130.8,-2.246094,0,10285,6097,8160,59.41,0.055,-35,48,78,126.1,35.35567833,-117.806425,12,6,17,47,52.6,1195208,6912,-71
131,-2.070312,0,10285,6090,8153,56.4,0.052,-34,45,79,127.07,35.355685,-117.8063933,12,6,17,47,52.8,1195228,6908,-70
131.2,-1.949219,0,10285,6083,8146,55,0.051,-33,44,80,126.87,35.35568833,-117.806365,12,6,17,47,53,1195248,6903,-67
131.4,-2.070312,0,10285,6077,8140,54.2,0.05,-33,43,80,127.5,35.35569333,-117.8063367,12,6,17,47,53.2,1195268,6900,-65
131.6,-2.128906,0,10285,6070,8133,53.26,0.049,-34,41,80,129.67,35.35569667,-117.8063083,12,6,17,47,53.4,1195288,6895,-66
131.8,-2.128906,0,10285,6064,8127,50.99,0.047,-34,38,81,131.82,35.3557,-117.8062833,12,6,17,47,53.6,1195308,6891,-67
131.99,-1.890625,0,10285,6057,8120,48.1,0.044,-33,35,83,133.32,35.35570167,-117.80626,12,6,17,47,53.8,1195327,6886,-66
132.2,-1.890625,0,10285,6050,8113,48.8,0.045,-34,35,84,134.17,35.355705,-117.8062367,12,6,17,47,54,1195348,6881,-68
132.4,-1.949219,0,10285,6043,8106,48.17,0.044,-36,32,83,138.37,35.35570667,-117.8062133,12,6,17,47,54.2,1195368,6876,-66
132.6,-2.1875,0,10285,6036,8099,46.86,0.043,-36,30,83,140.19,35.35570833,-117.8061933,12,6,17,47,54.4,1195388,6870,-65
132.8,-1.890625,0,10285,6029,8092,45,0.041,-36,27,84,143.13,35.35571,-117.806175,12,6,17,47,54.6,1195408,6865,-66
133,-1.773438,0,10285,6022,8085,43.83,0.04,-36,25,88,145.22,35.35571167,-117.8061583,12,6,17,47,54.8,1195428,6860,-69
133.2,-1.949219,0,10285,6015,8078,44.65,0.041,-37,25,87,145.95,35.35571167,-117.8061417,12,6,17,47,55,1195448,6854,-69
133.4,-2.070312,0,10285,6008,8071,45.49,0.042,-38,25,85,146.66,35.35571333,-117.8061233,12,6,17,47,55.2,1195468,6849,-67
133.6,-1.949219,0,10285,6001,8064,44.94,0.041,-38,24,84,147.72,35.355715,-117.8061083,12,6,17,47,55.4,1195488,6843,-70
133.8,-2.007812,0,10285,5993,8056,44.1,0.041,-37,24,86,147.03,35.35571667,-117.8060917,12,6,17,47,55.6,1195508,6837,-70
134,-2.070312,0,10285,5986,8049,44.94,0.041,-38,24,87,147.72,35.35571667,-117.8060767,12,6,17,47,55.8,1195528,6832,-69
134.2,-2.128906,0,10285,5979,8042,43.57,0.04,-37,23,86,148.13,35.35571833,-117.80606,12,6,17,47,56,1195548,6826,-68
134.4,-2.007812,0,10285,5972,8035,42.72,0.039,-36,23,85,147.43,35.35571833,-117.806045,11,6,17,47,56.2,1195568,6821,-67
134.6,-1.832031,0,10285,5965,8028,42.72,0.039,-36,23,86,147.43,35.35572,-117.80603,11,6,17,47,56.4,1195588,6815,-68
134.8,-2.128906,0,10285,5958,8021,41.88,0.039,-35,23,88,146.69,35.35572,-117.8060133,12,6,17,47,56.6,1195608,6810,-68
135,-2.128906,0,10285,5951,8014,41.88,0.039,-35,23,86,146.69,35.35572,-117.8059983,12,6,17,47,56.8,1195628,6804,-71
135.2,-2.070312,0,10285,5944,8007,41.88,0.039,-35,23,83,146.69,35.35572167,-117.8059833,12,6,17,47,57,1195648,6799,-69
135.4,-2.070312,0,10285,5937,8000,41.05,0.038,-34,23,82,145.92,35.35572167,-117.8059683,12,6,17,47,57.2,1195668,6793,-71
135.6,-1.949219,0,10285,5931,7994,41.62,0.038,-34,24,82,144.78,35.35572333,-117.8059533,12,6,17,47,57.4,1195688,6788,-71
135.8,-2.007812,0,10285,5924,7987,41.62,0.038,-34,24,81,144.78,35.355725,-117.8059367,12,6,17,47,57.6,1195708,6783,-68
136,-2.1875,0,10285,5917,7980,41.62,0.038,-34,24,79,144.78,35.35572833,-117.80592,12,6,17,47,57.8,1195728,6778,-68
136.2,-2.1875,0,10285,5911,7974,40.8,0.038,-33,24,78,143.97,35.35573,-117.805905,12,6,17,47,58,1195748,6774,-69
136.4,-2.070312,0,10285,5905,7968,40,0.037,-32,24,77,143.13,35.35573333,-117.80589,12,6,17,47,58.2,1195768,6770,-67
136.6,-1.949219,0,10285,5898,7961,40.61,0.037,-32,25,77,142,35.355735,-117.8058733,12,6,17,47,58.4,1195788,6764,-66
136.8,-2.070312,0,10285,5892,7955,40.61,0.037,-32,25,77,142,35.35573833,-117.8058567,12,6,17,47,58.6,1195808,6760,-68
137,-2.128906,0,10285,5886,7949,40.61,0.037,-32,25,78,142,35.35574167,-117.8058417,12,6,17,47,58.8,1195828,6756,-67
137.2,-2.128906,0,10285,5880,7943,40.61,0.037,-32,25,79,142,35.355745,-117.805825,12,6,17,47,59,1195848,6752,-68
137.4,-2.070312,0,10285,5874,7937,39.2,0.036,-31,24,79,142.25,35.35574667,-117.80581,12,6,17,47,59.2,1195868,6747,-71
137.6,-2.070312,0,10285,5868,7931,39.2,0.036,-31,24,77,142.25,35.35575,-117.8057933,12,6,17,47,59.4,1195888,6743,-70
137.8,-1.949219,0,10285,5862,7925,40,0.037,-32,24,74,143.13,35.35575333,-117.8057783,12,6,17,47,59.6,1195908,6739,-67
138,-1.949219,0,10285,5856,7919,40.22,0.037,-33,23,70,145.12,35.35575667,-117.8057633,12,6,17,47,59.8,1195928,6735,-64
138.2,-1.890625,0,10285,5849,7912,39.66,0.037,-33,22,67,146.31,35.35576167,-117.80575,12,6,17,48,0,1195948,6731,-68
138.4,-2.007812,0,10285,5843,7906,39.45,0.036,-34,20,63,149.53,35.35576667,-117.8057367,12,6,17,48,0.2,1195968,6727,-71
138.6,-2.070312,0,10285,5836,7899,39.36,0.036,-35,18,59,152.78,35.35577167,-117.8057267,12,6,17,48,0.4,1195988,6722,-72
138.8,-1.949219,0,10285,5829,7892,39.36,0.036,-35,18,54,152.78,35.35577667,-117.8057167,12,6,17,48,0.6,1196008,6717,-76
139,-1.949219,0,10285,5822,7885,39.82,0.037,-35,19,49,151.5,35.35578333,-117.8057067,12,6,17,48,0.8,1196028,6713,-72
139.2,-2.007812,0,10285,5815,7878,41.18,0.038,-36,20,48,150.95,35.35579,-117.8056967,12,6,17,48,1,1196048,6708,-69
139.4,-2.128906,0,10285,5808,7871,42.54,0.039,-37,21,47,150.42,35.35579833,-117.8056867,12,6,17,48,1.2,1196068,6704,-69
139.6,-2.070312,0,10285,5801,7864,41.68,0.038,-36,21,44,149.74,35.355805,-117.8056767,12,6,17,48,1.4,1196088,6699,-76
139.8,-2.1875,0,10285,5794,7857,41.18,0.038,-36,20,39,150.95,35.35581333,-117.8056683,12,6,17,48,1.6,1196108,6695,-99
140,-2.070312,0,10285,5787,7850,40.82,0.038,-35,21,32,149.04,35.35582333,-117.80566,12,6,17,48,1.8,1196128,6691,-95
140.19,-2.128906,0,10285,5780,7843,42.44,0.039,-35,24,30,145.56,35.35583333,-117.8056517,12,6,17,48,2,1196147,6688,-82
140.4,-2.246094,0,10285,5773,7836,43.6,0.04,-35,26,28,143.39,35.35584667,-117.8056433,12,6,17,48,2.2,1196168,6684,-76
140.6,-2.1875,0,10285,5766,7829,45.45,0.042,-35,29,24,140.36,35.35586,-117.8056367,12,6,17,48,2.4,1196188,6681,-77
140.8,-2.007812,0,10285,5759,7822,45.34,0.042,-34,30,21,138.58,35.355875,-117.8056283,12,6,17,48,2.6,1196208,6678,-77
141,-2.070312,0,10285,5753,7816,46.69,0.043,-34,32,20,136.74,35.35589167,-117.8056217,12,6,17,48,2.8,1196228,6676,-77
141.2,-2.128906,0,10285,5746,7809,48.8,0.045,-35,34,19,135.83,35.35590833,-117.8056133,12,6,17,48,3,1196248,6673,-86
141.4,-2.246094,0,10285,5739,7802,50.21,0.046,-35,36,17,134.19,35.35592667,-117.8056067,12,6,17,48,3.2,1196268,6671,-84
141.59,-2.128906,0,10285,5732,7795,51.74,0.048,-34,39,16,131.08,35.35594667,-117.8056,12,6,17,48,3.4,1196287,6669,-88
141.8,-2.128906,0,10285,5726,7789,54.04,0.05,-34,42,18,128.99,35.35596833,-117.8055917,12,6,17,48,3.6,1196308,6668,-85
142,-1.949219,0,10285,5719,7782,57.2,0.053,-34,46,19,126.47,35.35599,-117.8055817,12,6,17,48,3.8,1196328,6666,-82
142.2,-2.128906,0,10285,5712,7775,58.82,0.054,-34,48,17,125.31,35.356015,-117.8055717,12,6,17,48,4,1196348,6665,-76
142.4,-1.949219,0,10285,5705,7768,61.85,0.057,-35,51,18,124.46,35.35604167,-117.8055617,12,6,17,48,4.2,1196368,6664,-77
142.6,-2.007812,0,10285,5698,7761,66.57,0.061,-36,56,20,122.74,35.35606833,-117.80555,12,6,17,48,4.4,1196388,6664,-76
142.8,-2.007812,0,10285,5691,7754,69.34,0.064,-38,58,22,123.23,35.35609833,-117.8055367,12,6,17,48,4.6,1196408,6664,-77
142.99,-2.128906,0,10285,5683,7746,70.72,0.065,-39,59,24,123.47,35.35612833,-117.80552,12,6,17,48,4.8,1196427,6663,-70
143.2,-2.070312,0,10285,5675,7738,72.4,0.067,-39,61,27,122.59,35.35615833,-117.8055033,12,6,17,48,5,1196448,6662,-65
143.4,-1.949219,0,10285,5667,7730,73.25,0.067,-39,62,30,122.17,35.35618667,-117.8054817,12,6,17,48,5.2,1196468,6662,-64
143.6,-2.1875,0,10285,5659,7722,76.01,0.07,-41,64,34,122.64,35.35621667,-117.80546,12,6,17,48,5.4,1196488,6661,-63
143.8,-2.070312,0,10285,5651,7714,77.39,0.071,-42,65,37,122.87,35.356245,-117.805435,12,6,17,48,5.6,1196508,6661,-64
144,-2.070312,0,10285,5642,7705,75.72,0.07,-42,63,40,123.69,35.35627333,-117.8054067,12,6,17,48,5.8,1196528,6660,-65
144.2,-2.070312,0,10285,5634,7697,73.82,0.068,-43,60,44,125.63,35.35629833,-117.80538,12,6,17,48,6,1196548,6659,-71
144.4,-2.304688,0,10285,5625,7688,72.2,0.066,-43,58,46,126.55,35.35632167,-117.8053517,12,6,17,48,6.2,1196568,6657,-91
144.6,-2.1875,0,10285,5617,7680,71.03,0.065,-41,58,48,125.26,35.35634333,-117.8053217,12,6,17,48,6.4,1196588,6655,-85
144.8,-2.304688,0,10285,5609,7672,72.11,0.066,-40,60,46,123.69,35.356365,-117.8052933,12,6,17,48,6.6,1196608,6654,-74
145,-2.304688,0,10285,5600,7663,72.4,0.067,-39,61,46,122.59,35.35638833,-117.8052633,12,6,17,48,6.8,1196628,6652,-71
145.2,-2.1875,0,10285,5593,7656,70.83,0.065,-36,61,47,120.55,35.35641167,-117.8052333,12,6,17,48,7,1196648,6651,-68
145.4,-2.070312,0,10285,5586,7649,69.46,0.064,-35,60,47,120.26,35.356435,-117.8052033,12,6,17,48,7.2,1196668,6651,-67
145.6,-2.128906,0,10285,5579,7642,69.46,0.064,-35,60,47,120.26,35.35645667,-117.8051733,12,6,17,48,7.4,1196688,6651,-70
145.8,-2.070312,0,10285,5572,7635,67.74,0.062,-35,58,48,121.11,35.35648,-117.805145,12,6,17,48,7.6,1196708,6651,-71
146,-1.949219,0,10285,5565,7628,67.23,0.062,-34,58,48,120.38,35.3565,-117.805115,12,6,17,48,7.8,1196728,6650,-74
146.2,-2.128906,0,10285,5558,7621,67.23,0.062,-34,58,48,120.38,35.35652167,-117.8050867,12,6,17,48,8,1196748,6650,-67
146.4,-2.070312,0,10285,5551,7614,66.37,0.061,-34,57,47,120.82,35.35654333,-117.8050583,12,6,17,48,8.2,1196768,6650,-65
146.6,-2.070312,0,10285,5544,7607,65,0.06,-33,56,49,120.51,35.35656333,-117.80503,12,6,17,48,8.4,1196788,6649,-67
146.8,-2.128906,0,10285,5538,7601,63.81,0.059,-34,54,50,122.2,35.35658333,-117.8050017,12,6,17,48,8.6,1196808,6649,-74
147,-2.070312,0,10285,5531,7594,62.77,0.058,-32,54,50,120.65,35.35660167,-117.8049733,12,6,17,48,8.8,1196828,6648,-71
147.2,-2.070312,0,10285,5525,7588,62.77,0.058,-32,54,50,120.65,35.35662167,-117.804945,12,6,17,48,9,1196848,6648,-70
147.4,-2.007812,0,10285,5519,7582,62.77,0.058,-32,54,50,120.65,35.35664,-117.8049183,12,6,17,48,9.2,1196868,6648,-76
147.6,-2.007812,0,10285,5512,7575,62.77,0.058,-32,54,50,120.65,35.35666,-117.80489,12,6,17,48,9.4,1196888,6648,-76
147.8,-2.070312,0,10285,5506,7569,62.77,0.058,-32,54,49,120.65,35.35667833,-117.8048617,12,6,17,48,9.6,1196908,6648,-71
148,-2.070312,0,10285,5499,7562,62.77,0.058,-32,54,47,120.65,35.35669833,-117.804835,12,6,17,48,9.8,1196928,6647,-67
148.2,-2.128906,0,10285,5493,7556,61.91,0.057,-32,53,47,121.12,35.35671833,-117.80481,12,6,17,48,10,1196948,6647,-65
148.4,-2.070312,0,10285,5487,7550,61.91,0.057,-32,53,48,121.12,35.35673833,-117.8047833,12,6,17,48,10.2,1196968,6648,-64
148.6,-2.070312,0,10285,5480,7543,61.4,0.056,-31,53,50,120.32,35.35675833,-117.8047567,12,6,17,48,10.4,1196988,6647,-64
148.8,-2.007812,0,10285,5474,7537,60.54,0.056,-31,52,53,120.8,35.35677667,-117.8047283,12,6,17,48,10.6,1197008,6647,-65
