Flight,Acc,Acc,Acc,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,GPS,,,,TelemPro,LineOfSight,DownLink
time,acceleration,velocity,altitude,altitude,altitude,3D velocity,3D velocity,vertical vel,ground speed,heading,tilt,latitude,longitude,number,fix,UTC,UTC,UTC,time,Distance,SignalStrength
sec,G's,feet/sec,feet AGL,feet AGL,feet MSL,feet/sec,Mach,feet/sec,feet/sec,degrees,degrees,degrees,degrees,of sat's,status,hours,minutes,seconds,stamp,feet,dBm
82.00,-2.148438,0.00,7475.00,458.00,2537.00,66.84,0.060,-42.00,52.00,103,128.93,35.34702000,-117.81998333,11,6,22,49,17.20,346496,3433,-70
82.20,-2.031250,0.00,7475.00,450.00,2529.00,66.22,0.060,-41.00,52.00,104,128.25,35.34701333,-117.81995000,11,6,22,49,17.40,346516,3423,-75
82.40,-1.972656,0.00,7475.00,441.00,2520.00,66.22,0.060,-41.00,52.00,105,128.25,35.34700833,-117.81991833,11,6,22,49,17.60,346536,3412,-71
82.60,-2.031250,0.00,7475.00,433.00,2512.00,65.44,0.059,-41.00,51.00,106,128.80,35.34700000,-117.81988667,11,6,22,49,17.80,346556,3402,-76
82.80,-2.089844,0.00,7475.00,424.00,2503.00,64.66,0.058,-41.00,50.00,108,129.35,35.34699333,-117.81985500,11,6,22,49,18.00,346576,3391,-71
83.00,-2.031250,0.00,7475.00,416.00,2495.00,63.89,0.058,-41.00,49.00,109,129.92,35.34698500,-117.81982500,11,6,22,49,18.20,346596,3381,-74
83.20,-2.089844,0.00,7475.00,408.00,2487.00,64.54,0.058,-42.00,49.00,109,130.60,35.34697500,-117.81979500,11,6,22,49,18.40,346616,3371,-70
83.40,-2.210938,0.00,7475.00,399.00,2478.00,63.89,0.058,-41.00,49.00,111,129.92,35.34696667,-117.81976500,11,6,22,49,18.60,346636,3361,-72
83.60,-2.089844,0.00,7475.00,391.00,2470.00,61.72,0.056,-40.00,47.00,112,130.40,35.34695667,-117.81973500,11,6,22,49,18.80,346656,3351,-70
83.80,-2.089844,0.00,7475.00,382.00,2461.00,60.96,0.055,-40.00,46.00,113,131.01,35.34694833,-117.81970667,11,6,22,49,19.00,346676,3342,-70
84.00,-2.148438,0.00,7475.00,374.00,2453.00,59.46,0.054,-40.00,44.00,114,132.27,35.34693833,-117.81968000,11,6,22,49,19.20,346696,3333,-68
84.20,-2.031250,0.00,7475.00,366.00,2445.00,58.73,0.053,-40.00,43.00,116,132.93,35.34693000,-117.81965667,11,6,22,49,19.40,346716,3325,-70
84.40,-2.089844,0.00,7475.00,357.00,2436.00,58.00,0.052,-40.00,42.00,117,133.60,35.34692000,-117.81963333,11,6,22,49,19.60,346736,3317,-69
84.59,-2.031250,0.00,7475.00,348.00,2427.00,55.87,0.050,-39.00,40.00,117,134.27,35.34691000,-117.81961000,11,6,22,49,19.80,346755,3310,-74
84.80,-2.089844,0.00,7475.00,340.00,2419.00,55.87,0.050,-40.00,39.00,117,135.73,35.34690167,-117.81958833,11,6,22,49,20.00,346776,3302,-74
85.00,-1.914062,0.00,7475.00,332.00,2411.00,53.76,0.049,-39.00,37.00,117,136.51,35.34689167,-117.81956667,11,6,22,49,20.20,346796,3295,-72
85.20,-2.031250,0.00,7475.00,325.00,2404.00,53.81,0.049,-40.00,36.00,117,138.01,35.34688333,-117.81954500,11,6,22,49,20.40,346816,3288,-69
85.40,-2.089844,0.00,7475.00,317.00,2396.00,51.74,0.047,-39.00,34.00,114,138.92,35.34687500,-117.81952500,11,6,22,49,20.60,346836,3281,-67
85.60,-2.089844,0.00,7475.00,309.00,2388.00,51.86,0.047,-40.00,33.00,113,140.48,35.34686833,-117.81950500,11,6,22,49,20.80,346856,3274,-69
85.80,-2.210938,0.00,7475.00,301.00,2380.00,51.09,0.046,-39.00,33.00,113,139.76,35.34686167,-117.81948500,11,6,22,49,21.00,346876,3268,-68
85.99,-2.089844,0.00,7475.00,293.00,2372.00,49.68,0.045,-38.00,32.00,113,139.90,35.34685500,-117.81946500,11,6,22,49,21.20,346895,3261,-65
86.20,-2.031250,0.00,7475.00,285.00,2364.00,49.82,0.045,-39.00,31.00,113,141.52,35.34684833,-117.81944667,11,6,22,49,21.40,346916,3255,-65
86.40,-1.972656,0.00,7475.00,278.00,2357.00,49.20,0.044,-39.00,30.00,113,142.43,35.34684167,-117.81942667,11,6,22,49,21.60,346936,3248,-72
86.60,-1.914062,0.00,7475.00,270.00,2349.00,48.60,0.044,-39.00,29.00,111,143.37,35.34683500,-117.81940833,11,6,22,49,21.80,346956,3242,-66
86.80,-2.148438,0.00,7475.00,262.00,2341.00,50.00,0.045,-40.00,30.00,112,143.13,35.34683000,-117.81939167,11,6,22,49,22.00,346976,3237,-71
87.00,-2.148438,0.00,7475.00,254.00,2333.00,50.00,0.045,-40.00,30.00,112,143.13,35.34682333,-117.81937500,11,6,22,49,22.20,346996,3231,-65
87.20,-2.210938,0.00,7475.00,246.00,2325.00,50.61,0.046,-40.00,31.00,112,142.22,35.34681667,-117.81935667,11,6,22,49,22.40,347016,3225,-65
87.39,-1.972656,0.00,7475.00,238.00,2317.00,50.45,0.046,-39.00,32.00,113,140.63,35.34681000,-117.81933833,11,6,22,49,22.60,347035,3219,-64
87.60,-1.914062,0.00,7475.00,230.00,2309.00,51.22,0.046,-40.00,32.00,114,141.34,35.34680333,-117.81931833,11,6,22,49,22.80,347056,3213,-65
87.80,-1.972656,0.00,7475.00,223.00,2302.00,50.45,0.046,-39.00,32.00,112,140.63,35.34679667,-117.81930000,11,6,22,49,23.00,347076,3207,-59
88.00,-2.031250,0.00,7475.00,214.00,2293.00,51.22,0.046,-40.00,32.00,112,141.34,35.34679167,-117.81928167,11,6,22,49,23.20,347096,3200,-60
88.20,-2.031250,0.00,7475.00,206.00,2285.00,51.86,0.047,-40.00,33.00,110,140.48,35.34678500,-117.81926167,11,6,22,49,23.40,347116,3193,-61
88.40,-1.914062,0.00,7475.00,198.00,2277.00,51.40,0.046,-41.00,31.00,107,142.91,35.34678000,-117.81924167,11,6,22,49,23.60,347136,3187,-59
88.60,-1.792969,0.00,7475.00,189.00,2268.00,50.80,0.046,-41.00,30.00,103,143.81,35.34677500,-117.81922333,11,6,22,49,23.80,347156,3181,-58
88.80,-1.851562,0.00,7475.00,181.00,2260.00,51.04,0.046,-42.00,29.00,97,145.38,35.34677333,-117.81920500,11,6,22,49,24.00,347176,3174,-58
89.00,-2.031250,0.00,7475.00,172.00,2251.00,53.54,0.048,-45.00,29.00,91,147.20,35.34677333,-117.81918500,11,6,22,49,24.20,347196,3168,-59
89.20,-2.031250,0.00,7475.00,163.00,2242.00,54.08,0.049,-45.00,30.00,85,146.31,35.34677333,-117.81916667,10,6,22,49,24.40,347216,3162,-60
89.40,-2.089844,0.00,7475.00,154.00,2233.00,55.47,0.050,-46.00,31.00,83,146.02,35.34677500,-117.81914667,10,6,22,49,24.60,347236,3155,-61
89.60,-2.089844,0.00,7475.00,145.00,2224.00,54.64,0.049,-45.00,31.00,79,145.44,35.34677667,-117.81912667,10,6,22,49,24.80,347256,3149,-59
89.80,-2.148438,0.00,7475.00,136.00,2215.00,56.04,0.051,-46.00,32.00,75,145.18,35.34678167,-117.81910500,10,6,22,49,25.00,347276,3142,-59
90.00,-2.089844,0.00,7475.00,127.00,2206.00,56.40,0.051,-45.00,34.00,72,142.93,35.34678667,-117.81908500,10,6,22,49,25.20,347296,3136,-61
90.19,-2.031250,0.00,7475.00,118.00,2197.00,58.26,0.053,-45.00,37.00,71,140.57,35.34679333,-117.81906167,10,6,22,49,25.40,347315,3128,-62
90.40,-2.210938,0.00,7475.00,110.00,2189.00,59.46,0.054,-44.00,40.00,70,137.73,35.34680000,-117.81903833,10,6,22,49,25.60,347336,3121,-62
90.60,-2.210938,0.00,7475.00,101.00,2180.00,60.14,0.054,-44.00,41.00,69,137.02,35.34680833,-117.81901333,10,6,22,49,25.80,347356,3113,-64
90.80,-2.148438,0.00,7475.00,93.00,2172.00,61.52,0.056,-44.00,43.00,67,135.66,35.34681833,-117.81898667,10,6,22,49,26.00,347376,3105,-68
91.00,-2.031250,0.00,7475.00,84.00,2163.00,61.52,0.056,-43.00,44.00,68,134.34,35.34682833,-117.81896000,10,6,22,49,26.20,347396,3097,-68
91.20,-1.914062,0.00,7475.00,76.00,2155.00,62.97,0.057,-43.00,46.00,69,133.07,35.34683833,-117.81893000,10,6,22,49,26.40,347416,3087,-69
91.40,-1.792969,0.00,7475.00,67.00,2146.00,64.44,0.058,-43.00,48.00,72,131.86,35.34684667,-117.81890000,10,6,22,49,26.60,347436,3078,-71
91.60,-1.972656,0.00,7475.00,58.00,2137.00,65.86,0.059,-44.00,49.00,73,131.92,35.34685500,-117.81887000,10,6,22,49,26.80,347456,3069,-70
91.80,-2.148438,0.00,7475.00,49.00,2128.00,68.01,0.061,-45.00,51.00,74,131.42,35.34686500,-117.81883667,10,6,22,49,27.00,347476,3059,-68
92.00,-2.031250,0.00,7475.00,40.00,2119.00,68.77,0.062,-45.00,52.00,76,130.87,35.34687167,-117.81880333,10,6,22,49,27.20,347496,3049,-69
92.20,-1.972656,0.00,7475.00,32.00,2111.00,68.77,0.062,-45.00,52.00,78,130.87,35.34688000,-117.81876833,10,6,22,49,27.40,347516,3038,-77
92.40,-1.914062,0.00,7475.00,24.00,2103.00,68.12,0.061,-44.00,52.00,80,130.24,35.34688500,-117.81873333,10,6,22,49,27.60,347536,3028,-71
92.60,-1.972656,0.00,7475.00,15.00,2094.00,68.77,0.062,-45.00,52.00,82,130.87,35.34689000,-117.81869833,10,6,22,49,27.80,347556,3017,-79
92.80,-2.031250,0.00,7475.00,6.00,2085.00,69.43,0.063,-46.00,52.00,84,131.50,35.34689333,-117.81866333,10,6,22,49,28.00,347576,3007,-70
93.00,-2.031250,0.00,7475.00,-3.00,2076.00,68.77,0.062,-45.00,52.00,86,130.87,35.34689667,-117.81863000,10,6,22,49,28.20,347596,2997,-74
93.20,-2.210938,0.00,7475.00,-10.00,2069.00,68.01,0.061,-45.00,51.00,87,131.42,35.34689833,-117.81859333,10,6,22,49,28.40,347616,2986,-72
93.40,-2.089844,0.00,7475.00,-19.00,2060.00,66.60,0.060,-44.00,50.00,90,131.35,35.34690000,-117.81856000,10,6,22,49,28.60,347636,2976,-76
93.60,-2.089844,0.00,7475.00,-27.00,2052.00,65.86,0.059,-44.00,49.00,93,131.92,35.34689833,-117.81852500,10,6,22,49,28.80,347656,2965,-76
93.80,-2.031250,0.00,7475.00,-36.00,2043.00,63.66,0.057,-44.00,46.00,94,133.73,35.34689833,-117.81849333,10,6,22,49,29.00,347676,2956,-78
94.00,-2.089844,0.00,7475.00,-45.00,2034.00,62.94,0.057,-45.00,44.00,97,135.64,35.34689500,-117.81846167,10,6,22,49,29.20,347696,2947,-79
94.20,-2.089844,0.00,7475.00,-53.00,2026.00,61.55,0.056,-45.00,42.00,99,136.97,35.34689167,-117.81843333,10,6,22,49,29.40,347716,2939,-81
94.40,-2.031250,0.00,7475.00,-62.00,2017.00,60.14,0.054,-44.00,41.00,99,137.02,35.34688833,-117.81840667,10,6,22,49,29.60,347736,2931,-81
94.60,-2.386719,0.00,7475.00,-71.00,2008.00,58.90,0.053,-45.00,38.00,100,139.82,35.34688333,-117.81838000,10,6,22,49,29.80,347756,2923,-105
95.00,-2.863281,0.00,7475.00,-87.00,1992.00,48.37,0.044,-24.00,42.00,12,119.74,35.34689000,-117.81834333,10,6,22,49,30.20,347796,2913,-102
95.60,-0.785156,0.00,7475.00,-104.00,1975.00,43.60,0.039,-26.00,35.00,351,126.61,35.34694667,-117.81834667,10,6,22,49,30.80,347856,2914,-109
